contents,sentiment,votes,againsts
整体说多么安全，总有些人被洗脑,0.7394736433424213,0,0
在社会执法点深切焦虑。,0.7391824023869443,0,0
对社会的价值大不相同,0.7387012891315736,0,0
你们不会开始想要把所有流浪的人都杀光吧？,0.738625223024933,0,0
浙大女毕业生遇害，嫌疑人已被抓,0.7384832065961477,1,0
“好啊，去和法官说啊”,0.7379861033246619,1,0
你来处理我吧，我在河池，离你不远,0.7369066611247281,0,0
这就是这些年扫黄的成绩！,0.7367362977625277,19,0
你们要有血性，就不会再天草版图里面了,0.7365840459873538,10,0
说到底！教育出问题了,0.735874534264776,9,0
女生要注意保护自己，可怜的孩子，阿弥陀佛,0.7356464352396114,1,0
死了一个人，废除了收容遣送，害死了更多的人，很多外地农村流串到大城市，没有稳定的职业稳定的收入固定住所的，都是社会不稳定因素，对当地治安造成很大的危害，这些人就应该被遣送回原籍,0.7338963661930644,7,0
这种人就应该千刀万剐,0.7328730710150552,0,0
楼上是那个广西的大神吗，窃格瓦拉？,0.7325719231446439,0,0
有道理[大笑],0.7318263629157448,0,0
[狗]这事跟东北都没关系，怎么东北又躺枪了。,0.7312274276982123,0,0
我叼死你，我也有前科。各人的犯罪心理都不一样，比如说我，我为钱犯罪，但是在为钱的前提下我绝不会伤及无辜，确实不成只好放弃。打工是不可能的打工的，这辈子都不可能打工,0.7307506384137612,1227,14
唉，是遇害，难过,0.7297953905324703,1,0
协查什么?方便透露吗?,0.7297953905324703,0,0
广西猴,0.7297953905324696,2,0
川北医学院那个呢？,0.7297953905324696,0,0
广西啊😊,0.7297953905324696,0,0
单身女人有可能去哪求刺激了，所以没必要要她们的命,0.7291936419255529,0,0
你是两广的？[狗],0.7289336256841557,0,0
女孩子不要一个人出去,0.726942658372827,0,0
最近街上便衣很多很多，半夜还查人，自己也被查过，虽然麻烦，但我觉得挺好的，保护了不少女性。,0.7258010102829133,0,0
全州人真的是犯罪率高,0.7251779018758041,1,0
某些行业合法化这样事情会少,0.7235128237521149,0,0
浙江人全民平均素质要高于国内其他地方！,0.723280206983937,1,0
你可真逗，小时候北方街上修鞋的都是浙江那边的人,0.7232549360591455,36,0
就怕像手机号实名制一样，管得了好人，管不了坏人，你考虑的还是不周到,0.722168590461517,0,0
这个和前科没多大关系，好多都是偶然现象，你这样有不公的嫌疑,0.7216697871069281,0,0
女人喜欢偶遇,0.7211524181894525,0,0
“广西省”？？？？？？在全州抓到的，是我们全州人么？？？！！！,0.7211245829353921,1,0
抵命太不合算了，要凌迟，活剥,0.7210613691433944,1,0
更可怕的是居然还有1783人点赞,0.7206808836453352,0,0
你看你那笨蛋名字,0.7206091734104446,0,0
你们是唯恐天下下乱之心！！！,0.717979508742492,0,0
什么回事呢，怎么感觉里面很有故事,0.7173697627063242,80,0
罪大恶极,0.7169858534114903,0,0
哈哈，跟你开玩笑的，我28，就是不知道你多大了，你十八岁的时候是多少年以前？,0.7161901878535708,1,0
可恨,0.7159090909090907,0,0
虚构,0.7142857142857141,0,0
他妈的，因为这种败类国家又失去了一个人才。,0.713721828133788,2,0
每次浙江的大事件 罪犯都是那几个省的人,0.7132883390392882,1,0
全州出人才也出败类,0.7132852564714579,0,0
中国人口不能大迁移了[暴怒],0.7127991884180882,0,0
这个家庭是天塌地陷了。对这样的社会现象我真的无语！,0.7127557714803783,9,0
这是一个问题，不怪社会怪女人。一个男人如果穿着名牌有钱人，被人抢劫了，是这个男人不懂事，不知道财不外露的道理吗?结果到女人，在僻静的地方跑步，原来也是罪。还好这个女的穿的挺多的，要是穿的暴露点，估计网上都要一片骂声了。,0.7126170823680967,1,1
东北的就应该永远呆着东北不要跑到其他地方了,0.7124895436868989,0,0
希望快速处理事情,0.7119375091892669,0,0
可怕的是，很多都不是有前科的,0.7119127080728632,0,0
最安全国,0.7112408113470182,0,0
盗也有道👍,0.7107818369145764,0,0
呵呵。因为大部分流动人员和前科人员来自同一片区域。,0.7107757161233696,1,0
[大哭],0.7096766696975894,9,0
码的，这种人就应该凌迟！,0.7089553785580057,0,0
之前不是说自杀么,0.7086808970474318,1,0
广西壮族自治区,0.7085923308003611,0,0
这个广西畜牲，一定要枪毙她！,0.7085923308003611,2,0
真让人痛心,0.708510321279992,1,0
还是他杀啊[狗],0.707730165198339,0,0
快 准,0.7073776958142642,0,0
。。。残忍。,0.7072739669186785,0,0
[疲惫],0.7058823529411765,0,0
千刀万剐的色狼,0.7058108037505698,1,0
近几年这类案子明显递增，怎么会这样？??什么情况造成的?,0.7050223076482912,2,0
这让人十分痛心,0.7049531158529444,0,0
浙江人去东北要饭？,0.7049403249777786,0,0
心头肉啊,0.704417155543682,0,0
总体治安很好，事事要加小心，,0.7042014072110722,0,0
广西和东北人真应该划到各自邻国去,0.7037325773786184,1,0
我小时候晚上一人在家里怕，晚上自己出门不怕，就是因为不知道有些人比鬼可怕…,0.7037318575236965,0,0
无恒产者无恒心,0.7035996944695107,1,0
好可惜,0.7030965038397704,0,0
这个社会一点安全感都没有。,0.7017717989146322,1,0
江浙自古什么时候穷过,0.7010960188767247,23,0
不錯哦！請禁止廣西人，[大笑][大笑],0.6997882799829394,0,0
梦中的不安全的国度。,0.6996995800543023,10,0
对强奸犯，作为我们女人保命要紧，就配合他吧！不要做无谓的反抗，这事我也遇到过，所以我没事。,0.6983223487393165,1,0
听你的描述你主要是偷吧？,0.6980539912775595,0,0
貌似有点神速呀……,0.6978725346192178,0,0
只能说这个社会不适合单独外出。,0.6970295088049175,1,0
我靠！居然是他杀！禽兽啊！,0.6966677037505786,0,0
千刀万剐,0.6966506055526785,0,0
千刀万剐,0.6966506055526785,1,0
人一旦有了羁绊就很少会拿性命作赌注，浙江人家里都有些家底,0.6960477423289151,0,0
三千万绝不是闹玩的[挨揍],0.696022825343877,1,0
最后这句好神[大哭],0.6958268766644143,0,0
你把他枪毙了也不能解恨！,0.6956529698138797,0,0
她们可能期待搭讪,0.6955897187844152,0,0
少出门，少交友，少冲动，少露财…🙏🙏🙏,0.6945547783147281,4,0
脑残，没见过当年一样轰动杭城的事体，在这阴阳怪气。,0.6944243426583392,0,0
好点赞👍,0.6936971653416432,0,0
好好好,0.6931978425614437,0,0
牛逼,0.6923786120385603,0,0
的确，人有时候还真不是人,0.6921880713972652,0,0
杀了这个狗揍！,0.6897948737624775,0,0
唉！东莞之过！,0.6896551724137933,0,0
我还无知得以为是意外，真没想到，最后还是这么可怕的事，太可怕了，为啥老是有人来伤害西湖，伤害西子姑娘！[暴怒][暴怒][暴怒],0.6886181357591558,1,0
哪有那么分明？,0.6875000000000002,0,0
又是广西人，直接杀了,0.6869227955177019,12,0
女孩子一个人最好不要单独出游，这种事情出的太多了。,0.6867938054305671,2,0
所谓的扫黄有失人性，迫使一些低收入单身男性挺而走险。,0.6865415749330148,3,0
你告诉我说中国很安全？,0.6864342845307757,1,0
百度云南驼鸟肉。更可怕,0.686425244158434,0,0
这些了色是不会有羞耻感的,0.6862112686517011,0,0
肯定是你长的安全[大笑],0.6841895417943713,0,0
才24岁的男生，这么年轻，居然这样的事情，真是阴公！,0.6840260703766085,0,0
抓到了，没有让罪犯逃之夭夭！,0.6830766401279101,0,0
扫黄严打，现在站街的都没有了,0.6819499302096494,1,0
不是美国不安全吗，犯罪率难道不是来自贫穷，两极分化？,0.6807661939423478,0,0
我在广西待了十年，出来这种事情一点都不奇怪，还是领导干部问题，广西腐败太严重！绝对超过99.999%上行下效！,0.6806907496117941,0,0
血债血偿！,0.6802728006219114,0,0
女生都应该去学点防身术！,0.679658029413634,0,0
别扫黄了。。。  救救这些无辜女孩吧,0.6790522690607033,1,0
为警方的破案效率点赞！,0.6784520824110704,0,0
我们没像你广西人一样去杀人家,0.6781497024920656,2,0
不要轻信某些人关于社会治安状况的虚妄之言。,0.6771792916503475,0,0
畸形的社会,0.6762458525785835,0,0
呵呵,0.6755407653910152,9,0
呵呵,0.6755407653910152,0,0
呵呵,0.6755407653910152,45,0
呵呵,0.6755407653910152,0,0
呵呵,0.6755407653910152,0,0
呵呵,0.6755407653910152,0,0
呵呵各地,0.6755407653910152,0,0
河南安徽广西四川贵州云南败类集中地！,0.6738456488796569,2,0
这很正常,0.6732684101105153,0,0
封建时代禁止人民流动,0.6730444482675477,12,0
可怜的孩子,0.6722235247860383,0,0
二楼笨蛋，你在什么年代?,0.669662549311446,10,0
死刑吧,0.6666666666666666,0,0
果然是他杀,0.6666666666666666,0,0
他杀?,0.6666666666666666,0,0
痛心,0.6666666666666666,9,0
他杀,0.6666666666666666,0,0
痛心,0.6666666666666666,1,0
痛心！,0.6666666666666666,0,0
你这笨蛋,0.6666666666666666,0,0
果然是他杀,0.6666666666666666,0,0
凶手是谁？,0.6666666666666666,0,0
果然是他杀！,0.6666666666666666,0,0
一切皆在,0.6666666666666666,0,0
广西的东南沿海一带本属广东省，1965年才划给广西管辖,0.666269412600387,0,0
凌迟处死，太可恨了。,0.6661262627419757,0,0
这么快抓到人了？不是刑讯逼供就好,0.665939868481326,0,0
有前科就应该处死,0.6653837078644448,0,0
那是广西开摩托的飞车裆，专抢女同志的挎包金项链耳环。。所以广东人说广西飞车裆来到广东不是偷来就是抢！,0.6653372970518936,2,0
可怜的高材生 可怜的父母,0.6649943958135354,1,0
尤其要管好二楼这种东北的,0.663655117415537,48,0
让你买扫黄啊。强奸犯只会越来越多,0.6636063541620278,0,0
开个合法的妓院，强奸犯就少了,0.6634516840608728,0,0
走好。。,0.6627523561701262,0,0
天下有贼啊,0.6610915504509742,0,0
一个败类害了那么优秀的人 [可怜],0.660472067031871,0,0
济公活佛这是你门前的事！,0.6579170461457221,0,0
猜对了,0.6578947368421054,1,0
广西不是省,0.6561344979269071,1,0
因为他这种人很多啊，尤其是在网易上更加集中,0.655979828152525,0,0
好吧,0.6558628208940429,0,0
好吧,0.6558628208940429,0,0
这可如何是好,0.6558628208940429,36,0
踩到你尾巴了吗，这么激动,0.6541299100987495,11,1
what？！ 求真相 要严惩😡,0.6538069699354091,0,0
这种行为不仅仅是杀了一个被害人，形同把人家全家都毁了。,0.653045458716013,92,0
呵呵，继续扫黄！,0.6521097989854251,2,0
那些喊自杀的该出来道歉！,0.6518124508985945,0,0
现在嫖娼多不雅，关键是有钱都嫖不到啦,0.6513505122032713,1,0
这女人估计是做鸡的吧,0.6508886835083992,2,0
那些整天吹国内安全的出来说话！,0.650776292669874,11,0
这么快？！？希望不要为了破案又搞冤假错案,0.6498270829161431,1,0
人渣，杀了。,0.6474666918857744,0,0
窃，格瓦拉同志，你好。,0.6469773566014224,0,0
他这样的方式很迎上意,0.645350079454035,0,0
可以破案，但人死就算了。,0.6452716789108391,0,0
太惨了！必须严惩犯案罪人！！,0.6440494147931205,0,0
杭州警察牛比，这么快就动作。,0.6433335673695466,0,0
南无阿弥陀佛🙏🙏🙏,0.6430568192136743,0,0
东莞，快播，⊙∀⊙！,0.6430100135392368,0,0
严惩罪犯,0.6429335818357281,0,0
严惩凶手,0.6429335818357281,0,0
严惩凶手,0.6429335818357281,0,0
严惩凶手！,0.6429335818357281,0,0
严惩凶手,0.6429335818357281,1,0
严惩凶手,0.6429335818357281,0,0
媮电瓶车,0.6429335818357281,0,0
"天杀的,死刑！",0.6429335818357281,0,0
严惩凶手,0.6429335818357281,0,0
严惩凶手,0.6429335818357281,0,0
枪毙凶手！,0.6429335818357281,18,0
卧槽！他杀,0.6429335818357281,0,0
该用极刑,0.6429335818357281,1,0
随机犯罪最可怕了,0.6428432671589235,0,0
人渣，不，畜牲渣！建议恢复凌刑，火刑等震慑手段。,0.6425028803072977,3,0
喂，110吗，这有个嫌犯@110,0.6423788030670055,1,0
之间,0.6422018348623854,0,0
闹市里出命案！可怕,0.6416532250023007,0,0
DNA，还有摄像头人脸识别很快的,0.6404479838628755,1,0
我相信她不会这样独自走向悬崖偏僻处，果然是人为陷害，具体作案过程希望警方早日破案。,0.6403759517894327,0,0
不是感情问题才引起杀人吧,0.6401763202887245,0,0
其实有时候放开黄是必须的，确实害到良家妇女,0.6386138838085169,1,0
哎！！心痛[可怜],0.6385080972370426,45,0
……,0.6382252559726964,0,0
哎……,0.6382252559726964,0,0
……,0.6382252559726964,0,0
谁最恶大家都懂的,0.6377775606773817,0,0
外国朋友说这里很安全,0.6377382447490346,0,0
你牛逼，早日  回头,0.6372545205071041,0,0
警察同志辛苦了，请尽快还受害者一个公道。,0.6365548128005418,0,0
看来4楼也是有故事的人,0.636156980574374,0,0
那如果还想活就再带个套子享受吧。。,0.636109403558145,0,0
老铁，你可以偷电瓶车啊，别做强盗，做个小偷好了,0.6354778595858451,0,0
免费的吗,0.6346666666666667,4,0
还有这么多点赞的，真是服了。自己不挣钱，靠抢劫活着，社会渣子一个,0.6346351170960737,0,0
现在你剥皮试一试，马上绝迹！可惜执行不了，本国有阻力，欧美人权也不同意呀！,0.6341802125966618,1,0
意思是还是会继续犯罪抢劫？哪天红了眼估计走这条路不远了[惊吓],0.6327976136146656,1,0
这些人犯罪的时候怎么就不想想后果？真是有病！,0.632049181154697,9,0
再这样极端扫下去，还有受害的。。。。应该恢复2012年前的东莞,0.6311437191654369,4,0
18岁时自己一个人跑去云南，还是自由行，25岁时飞机到昆明，到酒店后已经凌晨2点，饿了去买吃的，酒店门口那条路连路灯都没有，快步跑，快步回，在一个夜宵摊买到了一份炒米线。现在30岁，想想曾经自己的年少无知，挺后怕的，也不再想一个人旅行，也会劝我身边的人不在一个人旅行,0.6296911040446297,0,0
一个人渣毁^_^,0.6296314801853337,0,0
他杀  这也太惨了吧,0.6295218828392826,1,0
我们想知道被抓了/犯了什么事,0.6276508907588891,0,0
这世上最大的笑话就是杀人偿命！！！,0.6263262042882113,0,0
乱世,0.6259667275043894,0,0
大力哥，你出来了？,0.625,0,0
对不起，广西出了这样的败类,0.6235909141189427,0,0
女生真的得注意安全！,0.6218104459129652,1,0
广西人就不奇怪了 鬼火少年 捞逼 又穷又坏,0.6211700634899844,3,0
具体咋杀的咋不说？单独女性出门怎么防？,0.6207501123544187,0,0
劳资支持一楼，广东也应该学学，太多外省乡下捞仔捞妹跑来广东饭醉搞到广东乌烟瘴气，特别是把贺兰、冬被、蝴蓝这三大民工和醉饭芬子输出地的人禁止出省，保证荃郭饭醉率降大半。,0.6200322625494505,0,0
知道精神紊乱不,0.6191625514761896,0,0
你也是个姑娘吧，还乱跑吗，不听老人话迟早出事,0.6176621104145514,0,0
一一,0.6176470588235294,0,0
说的谁好想去你们浙江一样,0.617528065089382,0,0
悲哀,0.6170212765957447,0,0
悲哀！,0.6170212765957447,0,0
悲哀,0.6170212765957447,0,0
这就是极端扫黄的恶果，现在这个社会情况是真的不适合扫黄扫的这么狠的，只要不是强迫的，就不要扫的干干净净，黄存在，这对社会有调节作用。否则。。。。。各位好好想想是不是,0.6168707512159503,17,0
在家锻炼还是,0.6164145384474259,0,0
为何总是加上浙江大学？怎么不直接说她国外留学高校名字？难道加国外名字就不煽情？就好比加拿大吴亦凡？是不是叫加拿大吴亦凡就不吃香了？,0.616153196122196,0,0
呵呵奴才呗，还活在公元前228年。,0.614917473940253,9,0
快，为警方点赞,0.614908619272125,18,0
又是杭州……,0.6136407343677629,0,0
立即枪毙……,0.6136407343677612,0,0
这治安……,0.6136407343677612,0,0
让你妈免费服务吧，你这种人就是找骂。,0.6127977715924646,0,0
你们都不知道三楼的“打工是不可能打工的”出处,0.6124417670248494,2,0
偷电车养你啊,0.6112012862668701,0,0
因为你是一个男人吧？,0.6108327178051856,0,0
你这显然是一根子打死的思维逻辑呀？,0.6104653269191873,0,0
这是重点吗,0.6101694915254235,0,0
从哪里得出来的数据呢？,0.6078431372549018,0,0
就特么跟没见过女人一样，禽兽不如,0.6074775079317131,0,0
居然是谋杀,0.6048420030848352,0,0
居然是谋杀！,0.6048420030848352,0,0
居然是谋杀,0.6048420030848352,2019,1
确实没有想到，大白天在景区被杀，太冷血太残忍了！,0.604125582051417,0,0
劫财劫色，还夺命，凌迟处死,0.6038728138762893,1,0
咋一个人出门旅游玩了？,0.6029852369911024,1,0
杭州抓狗弄的挺好的呀,0.6023278981549037,0,0
支持严打,0.6018335324800809,9,0
乱世妖怪多,0.6010698701299072,0,0
的确，总感觉隐蔽的地方有一双双血红的眼睛👀盯着那些单身女性。,0.6007990242693373,0,0
请网警密切关注二楼[狗],0.6000938029575261,1,0
jin b,0.6000799053524202,1,0
为什么杀人呢？,0.5999999999999999,0,0
现实中知道的几个杀人案没一个破的,0.5989538480694304,0,0
他都随便杀人，不是人渣是什么！这种人就是社会败类,0.5971389228189857,0,0
谢谢,0.5965665236051504,0,0
谢谢,0.5965665236051504,1,0
这次支持二楼,0.5949336125857706,1,0
看看美帝有案底的强奸犯，脚上都有gps定位，必须在一定区域活动,0.5948970405063986,0,0
好可惜，可怜,0.5941162481226304,9,0
造孽,0.5939889282141892,0,0
不会是捡手机那个吧？,0.5934251038706794,0,0
不要玩地域黑！,0.592281324053159,0,0
悲哀🙏🙏🙏,0.5919171616520263,1,0
乌烟瘴气,0.5913218991071602,0,0
那一定会说是流窜到深圳的广西人[大笑],0.5912700524235398,0,0
封了所有公园,0.590658181528889,0,0
原籍可能是浙江的,0.5902444627930288,0,0
好可怕，，，,0.5895290510394362,0,0
之前浏览器老给我推什么外国人赞美中国多么安全，是不是误导了这个留学回来的女孩,0.5886366923611857,5,0
大可惜了,0.5854504754039035,0,0
自从东莞关闭后，宅男自撸多了5层强奸犯杀人犯至少多了层3层，建议从起东莞及各地的野鸡业务。,0.5842292801905938,1,0
嫌疑人已被抓,0.5839423785691699,0,0
嫌疑人已被抓,0.5839423785691699,0,0
你就是一个好吃懒做的败类,0.5826649411913931,0,0
外出带耳机才真心是傻吊，外界变化你特么什么也不知道。,0.5813788337959829,0,0
犯罪不论南北，东西，都是广西人！[暴怒][不屑],0.5803839339182867,0,0
多大仇，至于杀人。,0.5801583390643917,0,0
可惜了！,0.5798611111111113,0,0
可惜呀,0.5798611111111113,0,0
可惜了,0.5798611111111113,0,0
可惜了，,0.5798611111111113,0,0
可惜了,0.5798611111111113,0,0
可惜了,0.5798611111111113,0,0
可惜了,0.5798611111111113,0,0
可惜,0.5798611111111113,0,0
可惜,0.5798611111111113,0,0
可惜了,0.5798611111111113,0,0
可惜了,0.5798611111111113,0,0
可惜了,0.5798611111111113,0,0
可惜,0.5798611111111113,0,0
可惜了,0.5798611111111113,0,0
啊居然是他杀，这人渣啊！,0.57948363582201,0,0
发生了什么,0.5793357933579336,0,0
不要地域了，大城市流动人口多，哪里人没有？,0.5784583681193153,0,0
单身男人在那里也很危险哦,0.5783771139344877,1,0
关闭所有山路  整改,0.578358371484878,0,0
，，，,0.5769230769230766,0,0
单身女子出去总是让人不放心！,0.5765841435466644,1,0
莫非你就是领袖——窃•格瓦拉,0.5746063243661683,0,0
强奸杀人？,0.574549474228723,0,0
标题党。,0.574549474228723,0,0
你不应该来到这世上,0.5743216714965592,0,0
你确定不会伤及无辜吗？,0.5728048073304349,1,0
可恨 必须死刑 一个社会败类 害人害己,0.5724912256258443,0,0
全国除了上海，其他地方都是乡下，一群乡巴子[窃笑],0.5721241474061035,0,0
谁生产？,0.5714285714285716,0,0
一个女孩子好不容易养那么大！竟然被一个千里之外不认识的陌生人给杀了，人生真有很多意想不到啊！[挨揍][挨揍][挨揍],0.5713176697859242,4,0
广西省桂林市全州县？,0.5689927568931294,1,0
最安全？,0.5684568835098336,0,0
碰上同性恋可不好,0.5681756143102774,0,0
那年代过来的都这样，没人管就像死了娘一样，不知所措[大笑],0.5680277030930362,0,0
对外来人口加强管理,0.5673379781278307,0,0
对外来人口应该加强管理。,0.5673379781278307,0,0
感觉要加强对外来人口的限制，我们这边外来人口太多了,0.5673234616657902,1,0
还真的是他杀？真的恐怖,0.5665472153754587,0,0
你是男的吧？,0.5662650602409638,0,0
二楼说出你的故事,0.5660695960526961,0,0
谁为罪犯找托词了？扛精,0.5649318602222774,0,0
东莞和快播让女性遭受性犯罪的几率各降低了起码10%，可惜这个buff现在没了,0.5635401918275075,0,0
犯过罪难道就不能改过自新吗，你们都什么心理，没信仰真可怕,0.5634736294042574,0,0
不敢相信，也不想接受这样残酷的现实,0.5629981043843771,1,0
[挨揍][挨揍],0.5628739733942643,0,0
能看的出来你的出生地,0.5618565332226944,0,0
终于有眉目了,0.5613582728500267,0,0
为个女人就杀人，说实话，这是最大的不值，既害了自己也害了别人。<br>这个男的也才24岁啊，2个人都是大好年华啊。先不说这个男的是不是惯犯还是<br>有过什么违法行为。<br>为什么他会这么做，肯定不是赌运气，而是被这个社会逼得不想活了，或者活得太压抑了。<br>这才铤而走险。这个社会如果继续这样发展下去，这样的人会越来越多。肯定手段歹毒。,0.5602942927257939,1,1
还放开所有的户籍，那些砖家怎么不被杀几个？,0.5601048975874872,9,0
女生还是要注意⚠️安全,0.5599972096233282,0,0
我也不知道啊，但是人死了就没有意义了。活人的社会主要还是为活人服务啊。,0.5598814673991598,1,0
这种地方失足一般也有灌木挡住。,0.5584224633948802,0,0
大学生也就1000，你这样釜底抽薪是非常不厚道的做法，严重扰乱市场秩序，建议从重处理！,0.5582039083069704,0,0
心疼,0.5581395348837209,0,0
[挨揍],0.5576042581707898,0,0
"明确说了刑拘...涉黄的话,估计得组织者才够刑拘吧...",0.5571826169296726,0,0
喷狗无敌,0.555856145584236,0,0
不光夜跑，还有很多年轻女子一个人喝的烂醉倒在大街上。然后有专门一群人专门去搞她们的，行话叫捡尸体,0.5557255911113648,0,0
阅！,0.5555555555555554,0,0
大力扫黄，铤而走险的人走极端越来越多,0.5550211260321375,1,0
跟扫黄有一定的关系,0.5550196441999938,10,0
请网警密切关注二楼！,0.5534494268262395,2,0
哎～,0.5533980582524269,0,0
唉～,0.5533980582524269,0,0
如果女人穿的和济公一样，犯罪率会直线下降,0.5533152011806767,1,0
真尼玛，一个社会垃圾把一个好学生给祸害了,0.553215495857381,2,0
效率,0.5528455284552846,0,0
你一个女孩子单身往山上干啥啊，男生带一个啊,0.5528321442665546,0,0
你被杀死，就不管理了。,0.5524627880073888,0,0
24小时之内抓到人,0.5513291156665859,0,0
千万不要一个人独自去荒僻的地方游玩，此条建议不分男女,0.550643978981201,1,0
安全第一啊，,0.5503512880562061,10,0
安全第一啊！,0.5503512880562061,0,0
安全第一,0.5503512880562061,0,0
不让出门了！一边崇尚旅行驴友，一边频频出事，如何是好。,0.548741776342337,1,0
抓回来，千刀万剐。。。,0.548684983812419,0,0
心痛，开始还以为是意外，没想到是人为的。太可怜了，一个家庭就这么被毁了。默哀,0.5479229385092415,12,0
照照镜子[狗],0.5476643856714039,0,0
长的安全？😂,0.5473395977492972,0,0
扫黄太狠的结果，便宜的站街女赶尽杀绝，高档会所消费不起，一个正常男人的生理需求怎么办？而且穷鳖单身汉只会越来越多，怎么办？逼急了只有铤而走险。家有女儿的告诉她千万别一个人待着。,0.5471218105721855,4,0
坏人什么时候都有，还要看年代的？你真是渣渣,0.5461871985691804,0,0
扫黄的后果，看到了,0.5455370938053228,1,0
一楼这是要独立了么？,0.5453330411216609,0,0
其实是你长得丑[大笑],0.5449309392556578,0,0
是滴滴的人吗？,0.5443456329515354,0,0
期待尽快公布真相,0.5432850558806366,1419,0
扫黄的社会反应来了，真的堵不如疏啊,0.5431810604747477,0,0
跑步不去树多的地方或有跑道的地方难道去大街上上当吸尘器？其实真相是锻炼的人太少了，要是像《西虹市首富》里的每减脂1克给一块钱估计世上再无僻静之地了————PS：话说你们怎么歪楼这么严重？关注点不应该是罪犯么？什么都去八卦受害者了？难怪人心不古、网络风气不纯？,0.542754379045708,0,0
放你妈的屁，你的思维,0.542727953671997,0,0
禽兽！！！,0.5392984106738777,0,0
到底发生什么事情,0.5390174363990625,0,0
我就说嘛，女孩子好端端的，怎么会无故死亡！肯定是谋杀！,0.538622674611952,0,0
路过,0.5384615384615385,0,0
路过,0.5384615384615385,0,0
路过,0.5384615384615385,0,0
聊天，听音乐,0.5380992214425531,0,0
你是女生？,0.5375,0,0
吸取的教训就是中国男人不准出门,0.5374112831236356,0,0
色狼,0.5371198168080341,0,0
希望重判!,0.5369038447347817,1,0
沙发,0.5362318840579713,0,0
是广西壮族自治区吧，不应该叫省吧,0.5358563687533056,0,0
还在景区行凶,0.5342932110566961,0,0
星星,0.5333333333333333,0,0
天哪就这样又没一个孩子，现在人都咋滴了,0.5332852270176043,1,0
残忍！！,0.5332617547336834,0,0
至于吗？你多大？,0.5319597284008428,2,0
现在的中国，应该杀一批了，从上到下都有大恶之人！,0.5313462073523016,1,0
说的好像人人都是富豪一样，真是没什么显摆什么。,0.5310902585449617,0,0
恢复死刑,0.5306506111559455,0,0
大卸八块剁成肉泥,0.5304628140660455,0,0
天呐，无法相信，草，这些渣男真是不得好死,0.5296168966009386,0,0
我觉得可以。<br>按照学历吧。,0.5294947133879233,0,0
浙大高材生，可惜了,0.5280076851910273,0,0
含鸠你就会,0.5278279627376559,19,0
见着你M了，所以我很激动，我没尾巴，只有你这种动物才有。,0.5270948547311692,0,0
哈哈,0.5262327818078083,0,0
一直,0.5262327818078083,0,0
这个,0.5262327818078083,0,0
哎。,0.5262327818078083,0,0
唉唉,0.5262327818078083,0,0
这是怎么了？,0.5262327818078083,0,0
对的,0.5262327818078083,0,0
注意安全！,0.5262327818078083,0,0
看看,0.5262327818078083,1,0
具体怎么了,0.5262327818078083,0,0
为什么呢？,0.5262327818078083,0,0
这是怎么了？,0.5262327818078083,0,0
哎，,0.5262327818078083,2,0
哎。,0.5262327818078083,1,0
什么,0.5262327818078083,1,0
唉唉唉,0.5262327818078083,0,0
什么意思？,0.5262327818078083,0,0
来了,0.5262327818078083,0,0
如果,0.5262327818078083,0,0
哦哦哦,0.5262327818078083,0,0
这个有点绝对了吧,0.5262327818078083,0,0
唉！,0.5262327818078083,0,0
来看看,0.5262327818078083,0,0
hi,0.5262327818078083,0,0
啊？啥？,0.5262327818078083,0,0
能说明什么问题,0.5262327818078083,0,0
安全,0.5262327818078083,0,0
唉唉唉,0.5262327818078083,0,0
是的,0.5262327818078083,0,0
因为什么啊,0.5262327818078083,0,0
为了什么？,0.5262327818078083,0,0
这是怎么了,0.5262327818078083,1,0
一般来说，外地人比本地人犯罪率要高,0.5260913480989494,0,0
一年无数的维稳经费都干什么了。,0.5257137265566667,11,0
回到解放前不好吗？,0.5250740309448844,0,0
浙江千岛湖当年可是把一船台湾游客团灭的。,0.5236148567574815,0,0
支持一楼，特别是把贺兰、冬被、蝴蓝这三大抿工和醉饭芬子输出地的人禁止出省，保证荃郭饭醉率降大半。,0.5232169868561202,0,0
b d j d j,0.5226633005904664,0,0
两广一带的人都很野蛮。。。,0.5222031221949117,3,0
我三楼变成一楼了，牛逼,0.5198581091061755,5,0
男多女少的后果出来了,0.5193969958594779,0,0
。。。。。坏人怎么多起来了,0.5193138830795896,9,0
杭州的公园，什么叫深山野岭？正常男人一周能满足一次，大概也不会有这种邪念，当然不排除变态，犯罪概率变小变大的问题,0.5177534548094413,1,0
是条汉子！,0.5158934305297123,0,0
又多一条光棍,0.5158934305297123,0,0
电饭锅,0.5155016601368626,1,0
你浙江人最小气，,0.5148531074002513,9,0
你说的话更让我觉得一楼说的很有道理。,0.5148204564342544,3,0
[被黑],0.5147058823529411,0,0
[被黑],0.5147058823529411,0,0
[被黑],0.5147058823529411,0,0
我去,0.5131611932815242,0,0
嗯，有些案子真的是随机的，他可能临时起。,0.512130938035126,10,0
你看现在不喊世界敢安全，晚上可以到处走。结果就出事了，还是得叫得喊呀！！💩💩💩💩💩,0.5117465510138205,2,0
......,0.5109890109890107,0,0
变态的社会！,0.510854567591622,1,0
一个人，最安全。两个人，可能相害相杀。,0.5085618675950827,0,0
快将凶手绳之以法！,0.5059703825303258,0,0
这是有多大的仇啊？,0.5057462169356421,0,0
